original_name,WPFG,source,chrono
Panicum effusum,Tdr,Bowen_2019,11
Panicum queenslandicum,Tda,Bowen_2019,11
Panicum sp.,Tdr,Bowen_2019,11
Panicum sp. A,Tdr,Bowen_2019,11
Parietaria debilis,Tdr,Bowen_2019,11
Parsonsia eucalyptophylla,Tdr,Bowen_2019,11
Parsonsia sp.,Tdr,Bowen_2019,11
Paspalidium constrictum,Tdr,Bowen_2019,11
Paspalidium distans,Tdr,Bowen_2019,11
Paspalidium globoideum,Tdr,Bowen_2019,11
Paspalidium gracile,Tdr,Bowen_2019,11
Paspalidium jubiflorum,Tda,Bowen_2019,11
Paspalidium sp.,Tda,Bowen_2019,11
Paspalum dilatatum,Tda,Bowen_2019,11
Paspalum distichum,ATe,Bowen_2019,11
Pelargonium sp.,Tdr,Bowen_2019,11
Persicaria attenuata,ARp,Bowen_2019,11
Persicaria decipiens,ATe,Bowen_2019,11
Persicaria hydropiper,ATe,Bowen_2019,11
Persicaria lapathifolia,ATe,Bowen_2019,11
Persicaria orientalis,ATe,Bowen_2019,11
Persicaria prostrata,ATl,Bowen_2019,11
Persicaria sp.,ATe,Bowen_2019,11
Phalaris aquatica,Tdr,Bowen_2019,11
Phalaris paradoxa,Tda,Bowen_2019,11
Philydrum lanuginosum,ATe,Bowen_2019,11
Phragmites australis,Se,Bowen_2019,11
Phyla canescens,ATl,Bowen_2019,11
Phyla nodiflora,ATl,Bowen_2019,11
Phyllanthus fuernrohrii,Tdr,Bowen_2019,11
Phyllanthus sp.,Tdr,Bowen_2019,11
Phyllanthus virgatus,Tdr,Bowen_2019,11
Physalis ixocarpa,Tdr,Bowen_2019,11
Physalis lanceifolia,Tda,Bowen_2019,11
Physalis minima,Tda,Bowen_2019,11
Pimelea microcephala subsp. microcephala,Tdr,Bowen_2019,11
Pimelea sp.,Tdr,Bowen_2019,11
Pittosporum angustifolium,Tdr,Bowen_2019,11
Plantago cunninghamii,Tdr,Bowen_2019,11
Plantago gaudichaudii,Tdr,Bowen_2019,11
Plantago lanceolata,Tdr,Bowen_2019,11
Plantago sp.,Tdr,Bowen_2019,11
Poa fordeana,Tda,Bowen_2019,11
Poa sp.,Tdr,Bowen_2019,11
Poaceae indeterminate,Tdr,Bowen_2019,11
Polycarpon tetraphyllum,Tda,Bowen_2019,11
Polygonum arenastrum,Tda,Bowen_2019,11
Polygonum aviculare,Tdr,Bowen_2019,11
Polygonum plebeium,Tda,Bowen_2019,11
Polygonum sp.,Tda,Bowen_2019,11
Polymeria pusilla,Tdr,Bowen_2019,11
Polypogon monspeliensis,ATe,Bowen_2019,11
Portulaca oleracea,Tdr,Bowen_2019,11
Potamogeton sp.,Sk,Bowen_2019,11
Potamogeton tricarinatus,ARf,Bowen_2019,11
Pratia concolor,ATe,Bowen_2019,11
Pseudognaphalium luteoalbum,Tdr,Bowen_2019,11
Pseudoraphis spinescens,ARp,Bowen_2019,11
Psilocaulon tenue,Tdr,Bowen_2019,11
Ptilotus nobilis,Tdr,Bowen_2019,11
Ptilotus semilanatus,Tdr,Bowen_2019,11
Ptilotus sp.,Tdr,Bowen_2019,11
Ranunculus inundatus,ATl,Bowen_2019,11
Ranunculus pentandrus var. platycarpus,Tda,Bowen_2019,11
Ranunculus pumilio,ATe,Bowen_2019,11
Ranunculus sceleratus,ATe,Bowen_2019,11
Ranunculus sessiliflorus,Tda,Bowen_2019,11
Ranunculus sessiliflorus var. pilulifer,Tda,Bowen_2019,11
Ranunculus sp.,ATe,Bowen_2019,11
Ranunculus undosus,ATe,Bowen_2019,11
Rapistrum rugosum,Tdr,Bowen_2019,11
Rhagodia spinescens,Tdr,Bowen_2019,11
Rhodanthe corymbiflora,Tdr,Bowen_2019,11
Rhodanthe sp.,Tdr,Bowen_2019,11
Rhodanthe uniflora,Tda,Bowen_2019,11
Rhynchosia minima,Tdr,Bowen_2019,11
Romulea minutiflora,Tdr,Bowen_2019,11
Rorippa eustylis,Tda,Bowen_2019,11
Rorippa laciniata,Tda,Bowen_2019,11
Rorippa palustris,Tda,Bowen_2019,11
Rorippa sp.,Tda,Bowen_2019,11
Rostellularia adscendens,Tda,Bowen_2019,11
Rostraria pumila,Tdr,Bowen_2019,11
Rumex brownii,Tda,Bowen_2019,11
Rumex crispus,Tda,Bowen_2019,11
Rumex crystallinus,ATe,Bowen_2019,11
Rumex sp.,Tda,Bowen_2019,11
Rumex tenax,Tda,Bowen_2019,11
Rytidosperma caespitosum,Tdr,Bowen_2019,11
Rytidosperma erianthum,Tdr,Bowen_2019,11
Sagittaria montevidensis,ARp,Bowen_2019,11
Salsola australis,Tdr,Bowen_2019,11
Salsola kali var. kali,Tdr,Bowen_2019,11
Salsola tragus,Tdr,Bowen_2019,11
Salsola tragus subsp. Tragus,Tdr,Bowen_2019,11
Salvia reflexa,Tda,Bowen_2019,11
Santalum acuminatum,Tdr,Bowen_2019,11
Schenkia australis,Tdr,Bowen_2019,11
Schoenus apogon,ATe,Bowen_2019,11
Scleroblitum atriplicinum,Tdr,Bowen_2019,11
Sclerolaena anisacanthoides,Tdr,Bowen_2019,11
Sclerolaena bicornis,Tdr,Bowen_2019,11
Sclerolaena bicornis var. horrida,Tdr,Bowen_2019,11
Sclerolaena birchii,Tdr,Bowen_2019,11
Sclerolaena brachyptera,Tdr,Bowen_2019,11
Sclerolaena calcarata,Tdr,Bowen_2019,11
Sclerolaena decurrens,Tdr,Bowen_2019,11
Sclerolaena diacantha,Tdr,Bowen_2019,11
Sclerolaena divaricata,Tdr,Bowen_2019,11
Sclerolaena lanicuspis,Tdr,Bowen_2019,11
Sclerolaena muricata,Tdr,Bowen_2019,11
Sclerolaena muricata var. muricata,Tdr,Bowen_2019,11
Sclerolaena muricata var. villosa,Tdr,Bowen_2019,11
Sclerolaena patenticuspis,Tdr,Bowen_2019,11
Sclerolaena sp.,Tdr,Bowen_2019,11
Sclerolaena stelligera,Tdr,Bowen_2019,11
Sclerolaena tricuspis,Tdr,Bowen_2019,11
Seedlings,Tda,Bowen_2019,11
Senecio cunninghamii var. cunninghamii,Tda,Bowen_2019,11
Senecio glossanthus,Tdr,Bowen_2019,11
Senecio hispidulus,Tdr,Bowen_2019,11
Senecio madagascariensis,Tdr,Bowen_2019,11
Senecio pinnatifolius var. pinnatifolius,Tdr,Bowen_2019,11
Senecio quadridentatus,Tdr,Bowen_2019,11
Senecio runcinifolius,Tdr,Bowen_2019,11
Senecio sp.,Tdr,Bowen_2019,11
Senna artemisioides subsp. zygophylla,Tdr,Bowen_2019,11
Senna circinnata,Tdr,Bowen_2019,11
Sesbania cannabina,Tda,Bowen_2019,11
Sesbania cannabina var. cannabina,Tda,Bowen_2019,11
Sida ammophila,Tdr,Bowen_2019,11
Sida corrugata,Tdr,Bowen_2019,11
Sida cunninghamii,Tdr,Bowen_2019,11
Sida fibulifera,Tda,Bowen_2019,11
Sida filiformis,Tdr,Bowen_2019,11
Sida rhombifolia,Tdr,Bowen_2019,11
Sida sp.,Tdr,Bowen_2019,11
Sida sp. A,Tdr,Bowen_2019,11
Sida trichopoda,Tda,Bowen_2019,11
Sigesbeckia orientalis subsp. orientalis,Tda,Bowen_2019,11
Silene nocturna,Tdr,Bowen_2019,11
Silybum marianum,Tdr,Bowen_2019,11
Sisymbrium irio,Tda,Bowen_2019,11
Solanum aviculare,Tdr,Bowen_2019,11
Solanum ellipticum,Tda,Bowen_2019,11
Solanum esuriale,Tda,Bowen_2019,11
Solanum ferocissimum,Tdr,Bowen_2019,11
Solanum nigrum,Tdr,Bowen_2019,11
Soliva anthemifolia,Tdr,Bowen_2019,11
Sonchus asper subsp.asper,Tdr,Bowen_2019,11
Sonchus oleraceus,Tdr,Bowen_2019,11
Sorghum halepense,ATe,Bowen_2019,11
Spergularia diandra,Tda,Bowen_2019,11
Spergularia rubra,Tdr,Bowen_2019,11
Sporobolus actinocladus,Tdr,Bowen_2019,11
Sporobolus caroli,Tdr,Bowen_2019,11
Sporobolus creber,Tdr,Bowen_2019,11
Sporobolus mitchellii,Tda,Bowen_2019,11
Stellaria angustifolia,ATe,Bowen_2019,11
Stellaria angustifolia subsp. angusifolia,ATe,Bowen_2019,11
Stellaria sp.,ATe,Bowen_2019,11
Swainsona sp.,Tda,Bowen_2019,11
Taraxacum officinale,Tdr,Bowen_2019,11
Tetragonia tetragonioides,Tdr,Bowen_2019,11
Teucrium racemosum,Tdr,Bowen_2019,11
Thellungia advena,Tdr,Bowen_2019,11
Tragus australianus,Tdr,Bowen_2019,11
Trianthema triquetra,Tdr,Bowen_2019,11
Tribulus terrestris,Tdr,Bowen_2019,11
Trifolium arvense,Tdr,Bowen_2019,11
Trifolium sp.,Tdr,Bowen_2019,11
Triglochin dubia,ATl,Bowen_2019,11
Triglochin procera,Se,Bowen_2019,11
Triglochin sp.,ATl,Bowen_2019,11
Tripogon loliiformis,Tdr,Bowen_2019,11
Typha domingensis,Se,Bowen_2019,11
Typha orientalis,Se,Bowen_2019,11
Typha sp.,Se,Bowen_2019,11
Urochloa panicoides,Tdr,Bowen_2019,11
Vachellia farnesiana,Tdr,Bowen_2019,11
Vallisneria australis,Sk,Bowen_2019,11
Ventilago viminalis,Tdr,Bowen_2019,11
Verbascum virgatum,Tdr,Bowen_2019,11
Verbena bonariensis,Tda,Bowen_2019,11
Verbena gaudichaudii,Tdr,Bowen_2019,11
Verbena officinalis,Tdr,Bowen_2019,11
Verbena supina,Tda,Bowen_2019,11
Verbesina encelioides subsp. encelioides,Tdr,Bowen_2019,11
Veronica catenata,ATl,Bowen_2019,11
Veronica peregrina,Tdr,Bowen_2019,11
Veronica persica,Tda,Bowen_2019,11
Veronica sp.,Tda,Bowen_2019,11
Vittadinia cervicularis,Tdr,Bowen_2019,11
Vittadinia cuneata,Tdr,Bowen_2019,11
Vittadinia cuneata var. cuneata,Tdr,Bowen_2019,11
Vittadinia cuneata var. hirsuta,Tdr,Bowen_2019,11
Vittadinia pterochaeta,Tdr,Bowen_2019,11
Vittadinia sp.,Tdr,Bowen_2019,11
Vittadinia sulcata,Tdr,Bowen_2019,11
Vulpia muralis,Tdr,Bowen_2019,11
Wahlenbergia fluminalis,Tda,Bowen_2019,11
Wahlenbergia sp.,Tda,Bowen_2019,11
Xanthium occidentale,Tda,Bowen_2019,11
Xanthium spinosum,Tdr,Bowen_2019,11
Xerochrysum bracteatum,Tdr,Bowen_2019,11
Zaleya galericulata,Tdr,Bowen_2019,11
Zaleya galericulata subsp. australis,Tdr,Bowen_2019,11
Zygophyllum apiculatum,Tdr,Bowen_2019,11
Zygophyllum glaucum,Tdr,Bowen_2019,11
Zygophyllum iodocarpum,Tdr,Bowen_2019,11
Zygophyllum sp.,Tdr,Bowen_2019,11
Abutilon oxycarpum,Tdr,Mason_2022,12
Acacia salicina,Tdr,Mason_2022,12
Aeschynomene indica,ATe,Mason_2022,12
Alternanthera denticulata,Tda,Mason_2022,12
Aster subulatus,Tda,Mason_2022,12
Atriplex letocarpa,Tdr,Mason_2022,12
Atriplex lindleyi,Tdr,Mason_2022,12
Atriplex semibaccata,Tdr,Mason_2022,12
Azolla filiculoides,ARf,Mason_2022,12
Boerhavia dominii,Tdr,Mason_2022,12
Bolboschoenus fluviatilis,S,Mason_2022,12
Calotis scapigera,Tdr,Mason_2022,12
Centaurea melitensis,Tda,Mason_2022,12
Centipeda minima,ATl,Mason_2022,12
Cirsium vulgare,Tdr,Mason_2022,12
Convolvulus erubescens,Tdr,Mason_2022,12
Conyza sumatrensis,Tda,Mason_2022,12
Cucumis myriocarpus,Tdr,Mason_2022,12
Cyperus difformis,ATl,Mason_2022,12
Dysphania pumilio,Tdr,Mason_2022,12
Eclipta platyglossa,Tda,Mason_2022,12
Einadia nutans,Tdr,Mason_2022,12
Eleocharis plana,ATe,Mason_2022,12
Enchylaena tomentosa,Tdr,Mason_2022,12
Eremophila debilis,Tdr,Mason_2022,12
Euphorbia drummondii,Tdr,Mason_2022,12
Glinus lotoides,Tda,Mason_2022,12
Hordeum leporinum,Tdr,Mason_2022,12
Juncus aridicola,ATe,Mason_2022,12
Lachnagrostis filiformis,ATe,Mason_2022,12
Lobelia concolor,ATl,Mason_2022,12
Ludwigia octovalvis,Tda,Mason_2022,12
Ludwigia peploides,ARp,Mason_2022,12
Lycium ferocissimum,Tdr,Mason_2022,12
Maireana decalvans,Tdr,Mason_2022,12
Malvastrum americanum,Tda,Mason_2022,12
Marrubium vulgare,Tdr,Mason_2022,12
Medicago polymorpha,Tdr,Mason_2022,12
Myoporum montanum,Tdr,Mason_2022,12
Myriophyllum papillosum,ARp,Mason_2022,12
Nicotiana megalosiphon,Tdr,Mason_2022,12
Oxalis perennans,Tdr,Mason_2022,12
Paspalidium constrictum,Tdr,Mason_2022,12
Paspalum dilatatum,Tda,Mason_2022,12
Paspalum distichum,ATe,Mason_2022,12
Persicaria decipiens,ATe,Mason_2022,12
Persicaria lapathifolia,ATe,Mason_2022,12
Phragmites australis,ATe,Mason_2022,12
Phyla canescens,ATl,Mason_2022,12
Pittosporum angustifolium,Tdr,Mason_2022,12
Polygonum aviculare,Tdr,Mason_2022,12
Portulaca oleracea,Tdr,Mason_2022,12
Ranunculus undosus,ATe,Mason_2022,12
Rhagodia spinescens,Tdr,Mason_2022,12
Salsola australis,Tdr,Mason_2022,12
Sclerolaena birchii,Tdr,Mason_2022,12
Sclerolaena muricata,Tdr,Mason_2022,12
Sclerolaena tricuspis,Tdr,Mason_2022,12
Sesbania cannabina,Tda,Mason_2022,12
Sida fibulifera,Tda,Mason_2022,12
Sida trichopoda,Tda,Mason_2022,12
Sigesbeckia orientalis,Tdr,Mason_2022,12
Solanum esuriale,Tda,Mason_2022,12
Sonchus oleraceus,Tdr,Mason_2022,12
Stellaria angustifolia,ATe,Mason_2022,12
Tetragonia tetragonioides,Tdr,Mason_2022,12
Trianthema triquetrum,Tdr,Mason_2022,12
Typha domingensis,S,Mason_2022,12
Verbena gaudichaudii,Tdr,Mason_2022,12
Verbesina encelioides,Tdr,Mason_2022,12
Xanthium occidentalis,Tda,Mason_2022,12
Xanthium spinosum,Tdr,Mason_2022,12
Zaleya galericulata,Tdr,Mason_2022,12
Aeschynomene indica,Tda,Lyons_2024,13
Alternanthera angustifolia,Tda,Lyons_2024,13
Althenia hearnii,S,Lyons_2024,13
Ammannia baccifera,Tda,Lyons_2024,13
Ammannia multiflora,Tda,Lyons_2024,13
Aponogeton queenslandicus,ARf,Lyons_2024,13
Bergia perennis,Tda,Lyons_2024,13
Bergia perennis subsp. obtusifolia,Tda,Lyons_2024,13
Ceratopteris thalictroides,ARp,Lyons_2024,13
Chloris pectinata,Tda,Lyons_2024,13
Cladium procerum,Tda,Lyons_2024,13
Cressa australis,Tda,Lyons_2024,13
Cyperus bulbosus,Tda,Lyons_2024,13
Cyperus difformis,Tda,Lyons_2024,13
Cyperus iria,Tda,Lyons_2024,13
Cyperus vaginatus,ATe,Lyons_2024,13
Eleocharis ?sphacelata,ATe,Lyons_2024,13
Eleocharis geniculata,ATe,Lyons_2024,13
Eleocharis pallens,ATe,Lyons_2024,13
Eleocharis papillosa,ATe,Lyons_2024,13
Eragrostis elongata,Tda,Lyons_2024,13
Eragrostis leptocarpa,Tda,Lyons_2024,13
Eragrostis tenellula,ATe,Lyons_2024,13
Eriachne benthamii,ATe,Lyons_2024,13
Eriocaulon cinereum,ATl,Lyons_2024,13
Eucalyptus camaldulensis var. obtusa,ATe,Lyons_2024,13
Eucalyptus victrix,ATe,Lyons_2024,13
Eulalia aurea,Tda,Lyons_2024,13
Fimbristylis cephalophora,ATe,Lyons_2024,13
Fimbristylis ferruginea,ATe,Lyons_2024,13
Fimbristylis sieberiana,ATe,Lyons_2024,13
Frankenia ambita,Tdr,Lyons_2024,13
Goodenia lamprosperma,ATe,Lyons_2024,13
Ipomoea aquatica,ATl,Lyons_2024,13
Leptochloa fusca subsp. fusca,ATe,Lyons_2024,13
Leptochloa fusca subsp. muelleri,ATe,Lyons_2024,13
Livistona alfredii,Tdr,Lyons_2024,13
Lobelia quadrangularis,ATl,Lyons_2024,13
Marsilea exarata,ARp,Lyons_2024,13
Marsilea hirsuta,ARp,Lyons_2024,13
Melaleuca argentea,ATe,Lyons_2024,13
Melaleuca bracteata,ATe,Lyons_2024,13
Melaleuca glomerata,ATe,Lyons_2024,13
Melaleuca linophylla,ATe,Lyons_2024,13
Muellerolimon salicorniaceum,ATe,Lyons_2024,13
Myriophyllum decussatum,ARp,Lyons_2024,13
Myriophyllum verrucosum,ARp,Lyons_2024,13
Najas graminea,S,Lyons_2024,13
Najas marina,S,Lyons_2024,13
Najas pseudograminea,S,Lyons_2024,13
Najas tenuifolia,S,Lyons_2024,13
Nymphoides indica,ARf,Lyons_2024,13
Peplidium aithocheilum,Tda,Lyons_2024,13
Peplidium muelleri,ARf,Lyons_2024,13
Peplidium sp.,Tda,Lyons_2024,13
Persicaria attenuata x glabra,ATe,Lyons_2024,13
Phragmites karka,ATe,Lyons_2024,13
Pluchea rubelliflora,Tda,Lyons_2024,13
Potamogeton crispus,S,Lyons_2024,13
Potamogeton tepperi,S,Lyons_2024,13
Pseudoraphis spinescens,ATe,Lyons_2024,13
Rotala diandra,ARp,Lyons_2024,13
Rotala mexicana,ARp,Lyons_2024,13
Ruppia polycarpa,S,Lyons_2024,13
Schoenoplectus dissachanthus,ATe,Lyons_2024,13
Schoenoplectus laevis,ATe,Lyons_2024,13
Schoenoplectus subulatus,ATe,Lyons_2024,13
Schoenus falcatus,Tda,Lyons_2024,13
Sporobolus australasicus,ATe,Lyons_2024,13
Sporobolus ramigerus,ATe,Lyons_2024,13
Stemodia viscosa,Tda,Lyons_2024,13
Stuckenia pectinatas,S,Lyons_2024,13
Tecticornia pergranulata subsp. pergranulata,ATe,Lyons_2024,13
Tecticornia verrucosa,ATe,Lyons_2024,13
Thyridia sp.,ARp,Lyons_2024,13
Typha domingensis,ATe,Lyons_2024,13
Utricularia gibba,ARp,Lyons_2024,13
Vallisneria annua,S,Lyons_2024,13
Vallisneria nana,S,Lyons_2024,13
Vallisneria sp.,S,Lyons_2024,13
Abildgaardia vaginata,ATe,Casanova_2024,14
Abutilon leucopetalum,Tdr,Casanova_2024,14
Abutilon otocarpum,Tdr,Casanova_2024,14
Abutilon sp.,Tdr,Casanova_2024,14
Abutilon theophrasti,Tdr,Casanova_2024,14
Acacia acinacea,Tdr,Casanova_2024,14
Acacia anuera,Tdr,Casanova_2024,14
Acacia barringtonensis,Tda,Casanova_2024,14
Acacia cambagei,Tda,Casanova_2024,14
Acacia colei,Tdr,Casanova_2024,14
Acacia concurrens,Tdr,Casanova_2024,14
Acacia cowleana,Tdr,Casanova_2024,14
Acacia cyclops,Tdr,Casanova_2024,14
Acacia cyperophylla,Tda,Casanova_2024,14
Acacia dealbata,Tdr,Casanova_2024,14
Acacia dolichophylla,Tdr,Casanova_2024,14
Acacia elachantha,Tdr,Casanova_2024,14
Acacia excelsa,Tdr,Casanova_2024,14
Acacia filicifolia,Tda,Casanova_2024,14
Acacia floydii,Tda,Casanova_2024,14
Acacia holosericea,Tda,Casanova_2024,14
Acacia huegelii,Tdr,Casanova_2024,14
Acacia leiophylla,Tdr,Casanova_2024,14
Acacia ligulata,Tdr,Casanova_2024,14
Acacia longifolia,Tdr,Casanova_2024,14
Acacia longifolia subsp. longifolia,Tdr,Casanova_2024,14
Acacia longifolia var. sophorae,Tdr,Casanova_2024,14
Acacia melanoxylon,Tda,Casanova_2024,14
Acacia melvillei ,Tdr,Casanova_2024,14
Acacia microcarpa,Tdr,Casanova_2024,14
Acacia myrtifolia,Tdr,Casanova_2024,14
Acacia neurocarpa,Tda,Casanova_2024,14
Acacia oswaldii,Tdr,Casanova_2024,14
Acacia paradoxa,Tdr,Casanova_2024,14
Acacia pendula ,Tdr,Casanova_2024,14
Acacia provincialis,Tdr,Casanova_2024,14
Acacia pulchella,ATw,Casanova_2024,14
Acacia pycnantha,Tdr,Casanova_2024,14
Acacia retinodes var. retinodes,Tdr,Casanova_2024,14
Acacia salicina,Tdr,Casanova_2024,14
Acacia saligna,Tdr,Casanova_2024,14
Acacia sp.,Tdr,Casanova_2024,14
Acacia spinescens,Tdr,Casanova_2024,14
Acacia stenophylla,ATw,Casanova_2024,14
Acacia tetragonophylla,Tdr,Casanova_2024,14
Acacia ulicifolia,Tdr,Casanova_2024,14
Acacia verticillata,Tda,Casanova_2024,14
Acacia victoriae,Tdr,Casanova_2024,14
Acacia victoriae subsp. victoriae,Tdr,Casanova_2024,14
Acaena echinata,Tdr,Casanova_2024,14
Acaena novae-zelandiae,Tdr,Casanova_2024,14
Acaena ovina,Tdr,Casanova_2024,14
Acanthocarpus preissii,Tdr,Casanova_2024,14
Acetosa sagittata,Tdr,Casanova_2024,14
Acetosa vesicaria,Tdr,Casanova_2024,14
Acetosella vulgaris,Tdr,Casanova_2024,14
Acianthus caudatus var. caudatus,Tdr,Casanova_2024,14
Acianthus fornicatus,Tdr,Casanova_2024,14
Acianthus pusillus,Tdr,Casanova_2024,14
Aciphylla simplicifolia,Tdr,Casanova_2024,14
Acronychia imperforata,Tdr,Casanova_2024,14
Acroptilon repens,Tdr,Casanova_2024,14
Acrotriche cordata,Tdr,Casanova_2024,14
Acrotriche serrulata,ATw,Casanova_2024,14
Acrotriche sp.,ATw,Casanova_2024,14
Actinobole uliginosum,Tdr,Casanova_2024,14
Adenanthos cygnorum,ATw,Casanova_2024,14
Adenanthos obovatus,ATw,Casanova_2024,14
Adenanthos terminalis,Tdr,Casanova_2024,14
Adiantum atroviride,Tda,Casanova_2024,14
Adiantum sp.,ATl,Casanova_2024,14
Aeschynomene indica,ATe,Casanova_2024,14
Agapanthus praecox,Tdr,Casanova_2024,14
Agave sp.,Tdr,Casanova_2024,14
Ageratina adenophora,Tdr,Casanova_2024,14
Ageratina riparia,Tda,Casanova_2024,14
Ageratum conyzoides,Tdr,Casanova_2024,14
Agrostis capillaris,Tdr,Casanova_2024,14
Agrostis hiemalis,Tda,Casanova_2024,14
Agrostis parviflora,Tda,Casanova_2024,14
Agrostis sp.,Tdr,Casanova_2024,14
Agrostis sp. (aff. hiemalis),Tda,Casanova_2024,14
Agrostis sp. (aff. parviflora),Tda,Casanova_2024,14
Agrostis venusta,Tda,Casanova_2024,14
Aira caryophyllea,Tdr,Casanova_2024,14
Aira cupaniana,Tdr,Casanova_2024,14
Aira elegantissima,Tdr,Casanova_2024,14
Aira sp.,Tdr,Casanova_2024,14
Ajuga australis,Tdr,Casanova_2024,14
Alectryon oleifolius,Tdr,Casanova_2024,14
Alexgeorgea nitens,Tdr,Casanova_2024,14
Alisma lanceolatum,ARp,Casanova_2024,14
Alisma plantago-aquatica,ARf,Casanova_2024,14
Allittia cardiocarpa ,ATe,Casanova_2024,14
Allium triquetrum,Tdr,Casanova_2024,14
Allocasuarina littoralis,Tdr,Casanova_2024,14
Allocasuarina luehmannii,Tdr,Casanova_2024,14
Allocasuarina mackliniana subsp. mackliniana,Tda,Casanova_2024,14
Allocasuarina muelleriana subsp. muelleriana,Tdr,Casanova_2024,14
Allocasuarina paludosa,ATw,Casanova_2024,14
Allocasuarina pusilla,Tda,Casanova_2024,14
Allocasuarina rigida subsp. rigida,Tdr,Casanova_2024,14
Allocasuarina striata,Tda,Casanova_2024,14
Allocasuarina verticillata,Tdr,Casanova_2024,14
Alopecurus geniculatus,Tdr,Casanova_2024,14
Alphitonia excelsa,Tdr,Casanova_2024,14
Alternanthera angustifolia,Tda,Casanova_2024,14
Alternanthera denticulata,Tda,Casanova_2024,14
Alternanthera nana,Tda,Casanova_2024,14
Alternanthera nodiflora,Tda,Casanova_2024,14
Alternanthera philoxeroides,ARp,Casanova_2024,14
Alternanthera pungens,Tda,Casanova_2024,14
Alternanthera sp.,Tda,Casanova_2024,14
Alternanthera sp. 1 (Plains),Tda,Casanova_2024,14
Alyssum linifolium,Tdr,Casanova_2024,14
Amaranthus albus,Tdr,Casanova_2024,14
Amaranthus macrocarpus var. macrocarpus ,Tdr,Casanova_2024,14
Ammannia multiflora,Tda,Casanova_2024,14
Ammophila arenaria,Tdr,Casanova_2024,14
Amphibromus archeri,Tda,Casanova_2024,14
Amphibromus fluitans,ARp,Casanova_2024,14
Amphibromus macrorhinus,ATe,Casanova_2024,14
Amphibromus neesii,ATe,Casanova_2024,14
Amphibromus nervosus,Tda,Casanova_2024,14
Amphibromus recurvatus ,ATe,Casanova_2024,14
Amphibromus sinuatus,ATe,Casanova_2024,14
Amphibromus sp. ,ATe,Casanova_2024,14
Amphipogon amphipogonoides,Tda,Casanova_2024,14
Amphipogon caricinus var. caricinus,Tdr,Casanova_2024,14
Amphipogon strictus,Tda,Casanova_2024,14
Amphipogon turbinatus,Tda,Casanova_2024,14
Amsinckia calycina ,Tdr,Casanova_2024,14
Amyema maidenii subsp. maidenii,Tdr,Casanova_2024,14
Amyema melaleucae,Tdr,Casanova_2024,14
Amyema miquelii,Tdr,Casanova_2024,14
Amyema miraculosa subsp. boormanii ,Tdr,Casanova_2024,14
Amyema preissii ,Tdr,Casanova_2024,14
Amyema quandang var. quandang,Tdr,Casanova_2024,14
Amyema sp.,Tdr,Casanova_2024,14
Andropogon virginicus,Tdr,Casanova_2024,14
Angianthus brachypappus ,Tdr,Casanova_2024,14
Angianthus preissianus,Tda,Casanova_2024,14
Angianthus tomentosus,Tda,Casanova_2024,14
Anogramma leptophylla,ARp,Casanova_2024,14
Anthocercis anisantha,Tdr,Casanova_2024,14
Anthocercis ilicifolia,Tdr,Casanova_2024,14
Anthoxanthum odoratum,Tda,Casanova_2024,14
Aotus subglauca var. subglauca,Tdr,Casanova_2024,14
Aphanes australiana ,Tdr,Casanova_2024,14
Aphanes inexpectata,Tdr,Casanova_2024,14
Aphelia gracilis,Tda,Casanova_2024,14
Aphelia pumilio,Tdr,Casanova_2024,14
Apium annuum,Tdr,Casanova_2024,14
Apium graveolens,Tdr,Casanova_2024,14
Apium prostratum subsp. prostratum,Tda,Casanova_2024,14
Apodasmia brownii,ATe,Casanova_2024,14
Aponogeton distachyos,Sk,Casanova_2024,14
Aponogeton queenslandicus,Sk,Casanova_2024,14
Arabidella eremigena,Tdr,Casanova_2024,14
Arctotheca calendula,Tdr,Casanova_2024,14
Argemone ochroleuca,Tdr,Casanova_2024,14
Argemone ochroleuca subsp. ochroleuca,Tdr,Casanova_2024,14
Argentipallium dealbatum,Tda,Casanova_2024,14
Aristida anthoxanthioides,Tdr,Casanova_2024,14
Aristida contorta,Tdr,Casanova_2024,14
Aristida holathera var. holathera,Tdr,Casanova_2024,14
Aristida jerichoensis var. subspinulifera,Tdr,Casanova_2024,14
Aristida personata,Tdr,Casanova_2024,14
Aristida sp.,Tdr,Casanova_2024,14
Arthropodium fimbriatum,Tdr,Casanova_2024,14
Arthropodium milleflorum ,Tda,Casanova_2024,14
Arthropodium minus,Tdr,Casanova_2024,14
Arthropodium strictum,Tdr,Casanova_2024,14
Arum italicum,ARp,Casanova_2024,14
Arundo donax,ARp,Casanova_2024,14
Asparagus asparagoides,Tdr,Casanova_2024,14
Asparagus officinalis,Tdr,Casanova_2024,14
Asperula conferta,Tdr,Casanova_2024,14
Asperula gemella,Tda,Casanova_2024,14
Asperula gunnii,Tda,Casanova_2024,14
Asperula minima,Tda,Casanova_2024,14
Asperula pusilla ,Tda,Casanova_2024,14
Asperula subsimplex,Tda,Casanova_2024,14
Asphodelus fistulosus,Tdr,Casanova_2024,14
Asplenium flabellifolium,ARp,Casanova_2024,14
Aspodasmia brownii,ATe,Casanova_2024,14
Astartea scoparia,ATw,Casanova_2024,14
Astelia alpina,Se,Casanova_2024,14
Aster squamatus,Tda,Casanova_2024,14
Aster subulatus,Tda,Casanova_2024,14
Asterella sp.,Tda,Casanova_2024,14
